ourgaiaids_oid,pop_id,TIC,gaiadr3_source_id,epic_id,per,group,age_Myr,disco_paper,author,year,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
179,180,85356121,6019068396739406848,,1.4422,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1636148068921376768,Gaia DR3 6019068396739406848,6019068396739406848,533739388,2016.0,250.318950582982,0.032732394,-38.38966848446181,0.017939169,5.9802051912129075,0.03739674,159.91248,25.50847,-12.735262905834343,0.046157904,-22.101927312567106,0.036557022,-0.16968879,0.021326141,-0.20747715,-0.11893047,0.0015513998,-0.02911295,-0.4914146,0.033590134,0.16005686,-0.18468092,658,0,654,4,1.0322657,727.97375,0.08691048,1.3009235,31,false,1.2448369,,,,,,,,75,19,0.06569083,77,24,0,0.021571549,65.0803,0,0,1.0282699,0.3265826,0.6559414,0.39220074,0.23201276,-167.57458,11.230993,-49.85499,18.858591,false,654,9665.276123474156,6.463472,1495.3691,15.724331,68,1467.2508041194012,8.174342,179.49466,17.422281,67,12860.823590382426,24.061386,534.50055,14.474724,1.4824278,0,1,0,1,0,2.9475574,1.6979504,1.2496071,6.2158422,8.1137,2,19,10,11,4.929026,,,778.9646,,3400.0,3.5,-0.75,111,,,,13.502267,0.17394237,11,,NOT_AVAILABLE,344.50496629380046,5.2818598306232545,254.05844919558328,-16.033305437452988,false,false,0,true,false,false,false,false,false,true,false,1.3750302E-13,1.2473395E-12,0.99648726,,,,,,,,,,,,,,,,,,,,,,
180,181,97239026,6027177088840456448,,0.2633,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1636148068921376768,Gaia DR3 6027177088840456448,6027177088840456448,371721162,2016.0,251.82278853770146,0.031421706,-32.759947538644106,0.01643774,7.165727320935525,0.03347339,214.07236,27.670862,-8.620874698122085,0.041608278,-26.293671812021536,0.030508429,-0.20934698,-0.1814684,-0.2327228,0.12042691,0.10297748,0.08865307,-0.44618404,0.012528673,0.0048065595,-0.081834234,403,0,402,1,0.19105448,458.30835,0.056946516,0.69620955,31,false,1.2295208,,,,,,,,46,16,0.058462184,48,13,0,0.0083120065,145.58226,0,0,1.0059465,0.41235194,0.6203123,0.29413736,0.05447144,-170.32047,5.781419,-50.160503,3.1588671,false,398,16295.032195055408,21.011786,775.5187,15.157228,44,2184.2784884837524,13.439071,162.53195,16.990273,45,22507.34285002065,95.90253,234.68977,13.8670845,1.5152853,0,2,0,0,0,3.123188,1.833044,1.290144,-15.706755,5.3036118,2,16,9,10,6.539847,,,872.04517,,3300.0,4.0,-0.5,111,,,,13.428928,0.11217028,9,,VARIABLE,349.6200690234321,7.998032840276406,254.5362881442036,-10.29131027842828,false,false,0,true,false,false,true,false,true,true,false,1.0615666E-13,5.438984E-13,0.9995907,3364.8271,3361.3064,3367.9004,4.4268,4.4198,4.4317,0.1766,0.1717,0.1806,139.0759,138.3562,139.8991,1.2,1.1875,1.2124,0.744,0.7362,0.7519,0.5214,0.5162,0.5265,MARCS
181,182,337243787,5971281937775791360,,0.6297,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1636148068921376768,Gaia DR3 5971281937775791360,5971281937775791360,1759916059,2016.0,252.71233695760333,0.028434956,-38.20735676883068,0.01747308,5.793080157818992,0.03671467,157.78653,24.904613,-11.541110110505333,0.039911732,-22.069040054055115,0.031499762,-0.13250995,-0.16813965,-0.23300885,-0.112565376,-0.05078354,-0.030926252,-0.4992131,0.004454644,0.34725162,-0.123780094,372,0,371,1,7.117439,595.0659,0.13102235,5.534852,31,false,1.2498507,,,,,,,,43,18,0.05623435,48,19,0,0.003219283,75.434555,0,0,1.2732983,0.07978062,0.5768021,0.039316323,0.10234239,169.43007,9.614757,-58.068363,39.589996,false,382,27044.284155911046,48.411243,558.6364,14.607178,44,4397.836721327231,34.99728,125.66225,16.230444,45,36538.443548876865,189.43587,192.88028,13.341021,1.5136758,0,22,0,23,0,2.8894234,1.6232662,1.2661572,26.001474,5.822455,2,5,2,4,5.1923842,,,550.7146,,3500.0,4.5,0.0,111,,,,12.640752,0.0206883,3,,VARIABLE,345.86348696067495,3.967482262007906,255.96898291596804,-15.60638460636956,false,false,0,true,true,false,true,false,true,true,false,1.3750302E-13,6.9596477E-13,0.99648726,3483.3142,3480.9707,3485.6443,4.1895,4.1833,4.1948,0.1034,0.0988,0.1076,165.8582,165.0352,166.5937,1.16,1.1551,1.1651,0.7357,0.7325,0.7389,0.4953,0.4932,0.4974,MARCS
182,183,65347864,5070527824315406976,,0.32008,TucanaâHorologium,40.0,Popinchalk_2023,Popinchalk,2023,1636148068921376768,Gaia DR3 5070527824315406976,5070527824315406976,413289614,2016.0,39.824036022852596,0.11934013,-26.822078039648893,0.14491455,25.491622866446562,0.20598932,123.75217,115.17344,107.17520139037377,0.15423328,-42.17105294203749,0.16692828,-0.07252003,0.20703354,-0.046387885,0.08119678,-0.4215884,0.018369168,-0.23415554,0.093732685,0.18139668,-0.11488175,296,269,296,0,115.43553,72742.01,1.4503736,1916.0231,31,false,1.2369554,,,,,,,,33,19,0.24270888,36,17,0,0.016990233,171.80927,0,0,8.574283,,,,,,,,,false,310,146549.81816746987,187.73306,780.6287,12.772404,36,20998.379367857222,135.15872,155.36089,14.533078,36,200648.72076565266,591.0406,339.48383,11.491804,1.5124352,0,3,0,2,0,3.041274,1.7606745,1.2805996,13.384175,5.7065682,1,14,4,11,33.96714,18.027655,0.0,635.2663,68.31307,3300.0,4.5,0.25,101,,,,10.92378,0.021998303,10,38.096523,NOT_AVAILABLE,218.42217094394613,-66.01361668580843,26.711301829454893,-39.890979495467626,false,false,0,true,true,true,false,false,false,true,false,1.2558453E-13,6.272884E-13,0.9976672,,,,,,,,,,,,,,,,,,,,,,
183,184,15756231,51886335968692480,210818897,,Taurus Foreground,30.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 51886335968692480,51886335968692480,742233127,2016.0,61.33165479112041,0.018596608,20.157029557698824,0.01064084,9.257706336697265,0.019753907,468.65192,16.93965,5.412668487908132,0.02926927,-16.05162768564503,0.013502399,0.09113439,-0.17535728,-0.15208213,0.12305016,-0.12078583,-0.1002538,0.71946084,0.021839779,-0.27201572,-0.16089137,393,393,388,5,0.99236673,857.2534,0.08711312,10.711721,31,true,1.491823,,,,,,,,45,15,0.040749766,56,8,0,0.022574138,148.46695,0,0,1.0351886,,,,,,,,,false,410,1748736.7003194392,1167.8774,1497.3632,10.080556,46,818306.504256306,1740.4258,470.17606,10.5562525,47,1330350.2998980389,2381.0662,558.7204,9.437981,1.2286909,0,0,0,0,0,1.1182718,0.47569656,0.64257526,14.136705,0.6526066,1,17,5,9,112.61368,5.715417,1.2183587E-12,733.3172,6.3470507,5250.0,4.5,0.25,222,40.857746,9.532239,8,9.18943,0.010893788,8,,NOT_AVAILABLE,172.89485761249486,-23.37695969750374,63.23160620853915,-0.6576847313970973,false,false,0,false,false,false,false,false,true,true,false,1.0679834E-13,5.3345235E-13,0.99952716,4940.6465,4924.2236,4971.7563,4.2265,4.2192,4.2365,-0.3402,-0.3627,-0.3057,107.5793,107.33,107.8428,0.1391,0.125,0.1647,0.1109,0.0996,0.1315,0.0592,0.0532,0.0702,MARCS
184,185,16005843,48841131139979904,210783336,,Taurus Foreground,30.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 48841131139979904,48841131139979904,1626547769,2016.0,63.21094906131941,0.015307705,19.615970775428114,0.009331101,8.187135972789685,0.016998708,481.6328,15.043596,4.087283170142619,0.017894156,-14.477703580852952,0.013272476,0.09408241,0.37741438,-0.18734315,-0.09754292,-0.22392277,-0.064854085,0.16729513,0.05857867,-0.10775489,0.19718863,281,281,279,2,3.7692962,527.5758,0.07318183,7.5381403,31,true,1.3979764,,,,,,,,33,16,0.025532357,35,12,0,0.010719688,83.50624,0,0,1.1639831,,,,,,,,,false,296,248846.75039918374,258.2367,963.63824,12.197536,33,89538.60817515066,277.92645,322.16656,12.958516,34,233757.24983778555,817.4774,285.9495,11.325983,1.2991766,0,0,0,0,0,1.6325331,0.76097965,0.8715534,15.044164,1.5275073,1,12,4,9,31.347658,2.148087,0.02421299,917.0705,14.228133,4000.0,4.5,-0.25,222,,,,10.970074,0.04032275,8,,NOT_AVAILABLE,174.629423508329,-22.447866627180577,64.8684367133008,-1.516508292673493,false,false,0,false,false,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,4248.4414,4243.823,4261.356,4.3523,4.3486,4.3632,-0.1672,-0.1749,-0.1514,121.9974,121.6062,122.2984,0.3295,0.3226,0.3407,0.2424,0.2373,0.2508,0.1297,0.127,0.1342,PHOENIX
185,186,456946694,145034968209407232,247454835,2.7733,Taurus,2.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 145034968209407232,145034968209407232,256655987,2016.0,67.82024622154509,0.015748419,21.840279556121672,0.008969401,8.02316948286061,0.016858507,475.91223,14.996397,0.5447384245973845,0.02176902,-14.986500451967869,0.015064493,0.40576944,0.09018043,0.17012425,-0.046024606,0.05613152,-0.047332045,0.40313765,0.032388777,-0.037807863,0.19719236,459,459,448,11,0.75188386,953.5574,0.09042987,15.0799465,31,true,1.5098783,,,,,,,,52,16,0.030719744,56,8,0,0.029228102,165.70294,0,0,1.0246074,,,,,,,,,false,470,1144514.2891935941,1273.1459,898.9656,10.540813,53,559423.8980880736,1986.8583,281.56204,10.96919,53,834839.9564197165,2231.9512,374.04044,9.943888,1.2182145,0,0,0,0,0,1.0253019,0.4283762,0.59692574,13.875414,1.2472265,1,10,2,10,63.45093,4.501113,6.65294E-8,887.08887,10.720488,5500.0,4.5,0.25,222,30.462843,15.707168,6,9.702285,0.019365124,6,,VARIABLE,175.86441173862195,-17.73798000006569,69.48716468007696,-0.033403093687932185,false,false,0,false,false,false,true,false,true,true,false,1.1064666E-13,5.526745E-13,0.99914616,5143.0386,5134.446,5157.277,4.3289,4.3267,4.332,-0.458,-0.468,-0.445,124.0131,123.747,124.2764,0.1138,0.1067,0.1248,0.0923,0.0865,0.1012,0.0495,0.0463,0.0543,MARCS
186,187,353752577,3314312226648610560,210690598,3.5045,Taurus,2.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 3314312226648610560,3314312226648610560,277681828,2016.0,67.90063626619491,0.28198192,18.228580153895173,0.16197444,7.134000589360542,0.32724777,21.799997,21.439219,8.296865155442685,0.3925641,-19.768715838940082,0.2640945,0.2926637,-9.885937E-4,-0.17719717,0.045644708,0.021816261,0.004924989,0.19878341,0.30097815,0.0026302114,0.13823915,402,0,402,0,32.566113,2983.942,2.3703578,85.987144,95,false,,1.1938437,0.05162407,0.025333412,-0.09346401,-0.057830073,-0.114207156,0.22971267,46,18,0.55434895,46,16,0,0.26462585,83.75438,0,0,2.356621,0.27835768,0.57544446,0.28964442,0.19492112,170.24237,-13.145744,47.831486,-40.351738,false,401,1386.6656978772824,16.031538,86.49611,17.832438,40,435.10627361781707,21.062262,20.658098,18.742054,41,3090.6380685590543,98.272545,31.44966,16.022776,2.5426059,0,3,0,2,0,2.7192783,0.9096165,1.8096619,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,178.8562810406692,-19.98202328741026,69.01972616516915,-3.6155627849055354,false,false,0,false,false,false,false,false,false,true,false,1.0232258E-13,5.148502E-13,0.99997026,,,,,,,,,,,,,,,,,,,,,,
187,188,268397898,147801339463632000,247791556,1.0261,Taurus,2.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 147801339463632000,147801339463632000,1613036083,2016.0,68.25824924915565,0.072306916,24.349928909600763,0.04603344,7.744170740793433,0.08127853,95.27941,21.558674,6.999345118069357,0.091238566,-20.39082149937792,0.0743822,0.12643051,0.26213157,-0.18724978,-0.017040592,-0.23211685,-0.0067102667,-0.05890755,0.031035027,-0.12048164,0.21543899,271,0,271,0,7.759362,1792.9452,0.5417539,54.932526,31,false,1.1554062,,,,,,,,31,16,0.13158686,33,10,0,0.007340085,92.21816,1,0,1.3532351,0.27193496,0.44174004,0.2713697,0.36195987,-50.54672,-13.324601,-41.549297,39.75929,false,283,16763.69423722018,16.2799,1029.7173,15.126443,25,816.0482229769185,7.442307,109.6499,18.059252,28,27779.242461675916,49.67545,559.2147,13.638595,1.705787,0,2,0,0,0,4.420657,2.9328089,1.4878483,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,174.13590112803945,-15.808718137541597,70.2591992879788,2.388358775426682,false,false,0,true,false,false,true,false,false,true,false,1.0203345E-13,5.09652E-13,0.9999989,,,,,,,,,,,,,,,,,,,,,,
188,189,61259674,3314244361868724224,247031423,3.0978,Taurus,2.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 3314244361868724224,3314244361868724224,770009213,2016.0,68.38775985323895,0.06549399,18.016635154811393,0.03439936,6.330149652339072,0.08129415,77.86722,22.560545,11.312546395409154,0.0998998,-19.5193369094957,0.06028447,0.2641502,-0.11691539,-0.16025971,-0.1580701,0.18335131,-0.14189069,0.26793128,0.3117048,0.16007197,0.051684175,315,315,307,8,18.738499,5033.935,0.45388752,180.09677,31,true,1.698633,,,,,,,,36,15,0.14019424,36,9,4,0.046036527,166.78947,0,0,1.8510418,,,,,,,,,true,311,3.3119254443651464E7,12337.889,2684.3535,6.8871655,29,2.267863910518008E7,21795.225,1040.5325,6.9494996,27,1.6684508626076756E7,35847.336,465.4323,6.692112,1.1885276,0,27,0,27,0,0.25738764,0.06233406,0.19505358,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,179.34093247550396,-19.755096394148655,69.44702372027919,-3.893863522077404,false,false,0,true,true,false,false,false,false,true,false,1.4901472E-9,5.221502E-13,0.99975586,,,,,,,,,,,,,,,,,,,,,,
189,190,118521714,145213192171160064,247591948,1.1976,Taurus,2.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 145213192171160064,145213192171160064,1753275751,2016.0,68.97296810585208,0.036958378,22.902418027866208,0.020023353,6.27397189487975,0.03769459,166.44223,22.091116,11.66863590546731,0.05168786,-18.757941110523348,0.033624914,-0.10745404,-0.3052151,-0.42999786,0.42672342,0.018090714,0.294156,-0.11909566,0.42838383,-0.22870223,-0.2601201,250,0,245,5,26.615479,1402.4016,0.21291277,34.24068,31,false,1.2584561,,,,,,,,29,15,0.07691836,31,11,0,0.0153577225,145.48692,0,0,2.433002,0.20117094,0.43702963,0.089524865,0.41470566,-171.86952,-3.3724782,-51.092213,35.202988,false,258,88444.2057837205,176.90996,499.93912,13.320693,23,15560.932076813828,100.95163,154.14246,14.858453,23,113022.92718249543,591.77356,190.99016,12.114979,1.4538416,0,0,0,0,0,2.743474,1.5377598,1.2057142,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,175.72708996285039,-16.238941474332414,70.69721636030266,0.8611603615976111,false,false,0,false,false,false,true,false,false,true,false,1.0255069E-13,5.1223554E-13,0.9999477,6041.889,6008.838,6072.928,4.1009,4.0944,4.1115,-2.3577,-3.5371,-1.9676,158.1078,156.4793,159.458,5.0852,5.0594,5.1043,3.6851,3.6643,3.7008,2.092,2.0833,2.0996,MARCS
190,191,118521713,145213192171159552,247592103,1.1978,Taurus,2.0,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 145213192171159552,145213192171159552,1460920773,2016.0,68.9757045407027,0.054514278,22.903678923387613,0.031513672,5.9786209725822586,0.059396543,100.656044,17.637264,13.458808356253456,0.07437552,-11.3988399889722,0.05381125,0.11874985,-0.22071594,-0.25153393,0.31353536,-0.11039768,0.18370657,0.050140064,0.30909488,-0.17181067,0.047604598,280,280,280,0,51.290516,7454.0386,0.4063076,189.95284,31,true,1.3632332,,,,,,,,32,16,0.10515254,34,11,0,0.009155048,64.97753,0,0,3.8518095,,,,,,,,,false,287,1173139.7339238937,1416.1158,828.4207,10.513992,31,364576.90153861325,1485.0283,245.50165,11.43407,31,1184558.759959607,4295.4062,275.7734,9.564004,1.320504,0,11,0,11,0,1.8700657,0.9200773,0.94998837,22.963467,3.593747,1,16,5,12,117.23138,20.879744,0.0,917.8235,45.18041,6000.0,3.5,0.0,333,153.2077,12.951648,10,9.137031,0.013816254,10,129.48929,VARIABLE,175.72775600290512,-16.236196497518005,70.69989153231799,0.8620485593088557,false,false,1,false,false,true,true,false,true,true,false,1.0215875E-13,5.1027786E-13,0.9999865,5541.4478,5513.331,5610.9614,3.562,3.5466,3.595,-0.5764,-0.5995,-0.5287,169.516,165.7046,172.3439,2.4885,2.4681,2.5323,1.9053,1.8885,1.9422,1.0479,1.0386,1.0683,MARCS
191,192,245792696,3312903580454386048,210554781,11.4675,Field,,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 3312903580454386048,3312903580454386048,1345169151,2016.0,67.2121827541165,0.6605717,16.288888155250948,0.34019142,,,,,,,,,0.34005323,,,,,,,,,,376,376,359,17,494.01517,847355.25,5.1493673,31008.188,3,false,,,,,,,,,43,17,1.2808484,45,15,0,0.2125288,149.86214,36,0,,,,,,,,,,false,353,1533908.9154102867,7022.287,218.43437,10.222868,41,579423.5448523527,1072.7588,540.1247,10.931052,40,1548566.0832633763,2572.1047,602.0618,9.273071,1.3872986,0,38,0,32,0,1.6579809,0.70818424,0.9497967,34.286465,2.912147,1,5,3,5,69.15225,15.807966,0.0,558.12115,12.4043865,4000.0,4.5,0.0,222,,,,8.898049,0.02600198,2,78.24403,NOT_AVAILABLE,180.02692199239678,-21.71346857684519,68.07148180236274,-5.432456458588206,false,false,0,true,true,true,false,false,false,false,false,1.1192878E-13,5.590786E-13,0.9990192,,,,,,,,,,,,,,,,,,,,,,
192,193,268510346,147940663906992512,247888948,1.4853,Field,,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 147940663906992512,147940663906992512,555369187,2016.0,68.66340786629051,0.016843423,25.016899426525253,0.011545955,11.749232981455727,0.019083869,615.6631,53.73616,-52.56791017580012,0.023130426,-11.144046375701894,0.017922658,0.23861109,0.06182542,-0.05007715,0.004563071,-0.27079633,0.0065270537,0.023656769,-0.018396165,-0.009514163,0.24239084,301,301,299,2,5.54618,872.4715,0.114990756,18.49042,31,true,1.4796591,,,,,,,,34,16,0.033144847,36,10,0,0.017901877,2.2764478,0,0,1.2360127,,,,,,,,,false,317,1941856.980291183,2081.0496,933.11426,9.966824,35,882702.6424223107,3408.578,258.9651,10.474006,35,1515402.5104033425,4910.4126,308.61002,9.296576,1.2349546,0,0,0,0,0,1.1774302,0.5071821,0.67024803,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,173.85606376186513,-15.096240295900964,70.7214033278333,2.9943404430598473,false,false,0,false,false,false,false,false,true,true,false,1.0819808E-13,5.4044394E-13,0.9993886,4986.7305,4924.8833,5086.868,4.279,4.2544,4.3053,-0.5879,-0.6578,-0.4826,85.0586,84.7989,85.3253,0.3617,0.3085,0.4402,0.2878,0.2451,0.3515,0.1549,0.1319,0.1889,MARCS
193,194,245869001,3313384651152556416,246932950,2.6815,Field,,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 3313384651152556416,3313384651152556416,39663229,2016.0,68.89699223644354,0.013714045,17.0732384027498,0.007880074,4.28344492262528,0.015490217,276.52582,22.542234,12.906027755501203,0.0174983,-18.482067091109183,0.011936861,0.26238006,0.12587962,-0.028363395,0.09486992,-0.054871026,0.017740991,0.26109484,0.11875289,0.066218756,0.08682638,442,442,437,5,-1.0536214,765.6116,0.075177975,7.361212,31,true,1.5139402,,,,,,,,50,18,0.024309073,51,17,2,0.063338,174.85452,1,0,0.96360785,,,,,,,,,false,428,3236914.020220964,397.17996,8149.7417,9.412039,49,1592674.7577756206,525.1762,3032.6484,9.833224,48,2373750.543647251,468.93253,5062.0303,8.809308,1.2253724,0,0,0,0,0,1.0239162,0.4211855,0.60273075,33.81817,0.42120525,1,18,9,11,159.57104,5.8210554,2.6697533E-12,852.7749,4.5780506,5750.0,2.5,0.0,440,34.07862,1.4553701,7,8.561632,0.007883209,7,,NOT_AVAILABLE,180.44724641514122,-19.96260034330171,69.7913573144435,-4.897794123831104,false,false,0,true,true,false,false,false,true,true,false,1.0258761E-13,5.1241997E-13,0.9999441,6070.275,6065.901,6075.7427,3.5897,3.5864,3.593,-0.3712,-0.3726,-0.3683,232.3161,231.515,233.1617,0.7605,0.7578,0.7636,0.6349,0.6326,0.6376,0.3446,0.3434,0.3462,MARCS
194,195,60005364,147182172683187712,247857331,7.4762,Field,,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 147182172683187712,147182172683187712,1270244197,2016.0,72.3045228763072,0.027282907,24.802604923231087,0.012107894,20.291647378627516,0.033244506,610.376,99.87893,84.61280352293198,0.03558763,-53.07046503234733,0.023713801,0.016470838,0.10903358,0.1278723,0.19527258,0.091515504,0.16622292,-0.09956215,0.13295947,0.41846475,-0.06485214,363,363,359,4,12.4181795,1443.1376,0.17271893,38.164227,31,true,1.4562644,,,,,,,,41,15,0.049564727,41,9,2,0.075159065,174.98541,0,0,1.5002359,,,,,,,,,false,357,3812737.445994165,3952.2498,964.70056,9.234275,40,1631318.6049300001,5498.932,296.66098,9.807196,39,3121135.65356088,7297.466,427.7013,8.512114,1.2464677,0,0,0,0,0,1.2950821,0.5729208,0.7221613,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,176.1801195819858,-12.675123186815503,73.96938934216386,2.342721000432235,false,false,2,true,true,false,false,false,true,true,false,1.3750302E-13,6.868207E-13,0.99648726,4501.379,4490.544,4526.047,4.3012,4.2852,4.3376,-0.272,-0.3191,-0.1841,48.9838,48.0957,49.2748,0.0031,2.0E-4,0.0151,0.0024,2.0E-4,0.0117,0.0013,1.0E-4,0.0062,MARCS
195,196,,3308598064718584448,246650193,2.9245,Field,,Rebull_2020,Rebull,2020,1636148068921376768,Gaia DR3 3308598064718584448,3308598064718584448,652297596,2016.0,72.42622008985389,0.05903336,13.91970537508998,0.02639334,7.803534213210503,0.064380296,121.209984,29.283197,13.187348063295202,0.07585211,-26.145735190224848,0.050392818,-0.10414564,-0.13109072,-0.2803926,0.31887284,0.10623205,0.25164685,-0.085058406,0.3042846,0.1299882,-0.16313095,327,9,326,1,47.690933,3540.8696,0.38419506,92.39926,31,false,1.2606959,,,,,,,,38,17,0.10919478,40,9,0,0.0069410093,168.21074,0,0,3.384263,,,,,,,,,false,315,56381.06947155774,36.67778,1537.1996,13.809533,36,9927.49537334461,27.328154,363.2699,15.346443,40,73093.56585480596,88.04474,830.18665,12.588198,1.4724989,0,2,0,1,0,2.7582455,1.53691,1.2213354,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,185.2907854539089,-19.140070065564682,72.76438843967762,-8.474260886035545,false,false,0,true,true,false,true,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3524.1377,3521.608,3526.3708,4.2613,4.2544,4.2791,0.1029,0.0996,0.1065,119.1907,117.0529,120.0896,1.0012,0.9951,1.0065,0.6438,0.6398,0.6472,0.4243,0.4217,0.4265,MARCS
196,197,160329609,2886233695250041216,,1.012916667,Argus,45.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 2886233695250041216,2886233695250041216,816616805,2016.0,91.21742524933883,0.024799287,-34.558412822381825,0.025077086,115.39816465618533,0.029826276,3869.01,343.9856,25.7867249977242,0.032550856,343.017703728897,0.034952305,-0.07199057,0.13013102,-0.024863437,0.07849487,0.03035429,0.10156095,-0.11808141,0.09496231,-0.11056409,-0.19771302,411,411,409,2,4.8874917,6160.8374,0.33052412,158.41188,31,false,1.2099127,,,,,,,,46,28,0.051623162,50,19,1,0.007540345,156.19852,5,0,1.1759074,,,,,,,,,false,398,676222.4257259336,430.16742,1571.9983,11.112143,44,73401.69241058924,182.48033,402.24442,13.174277,45,976287.9522195588,917.53925,1064.0286,9.773951,1.5522846,0,0,0,0,0,3.4003267,2.0621347,1.338192,23.911806,0.4917252,1,25,6,21,135.47476,-2.4292083,1.2212453E-15,953.5503,10.019564,3100.0,4.5,0.25,101,,,,9.194628,0.0056545846,13,,NOT_AVAILABLE,240.94203653930066,-23.989027400186902,91.8916834781152,-57.98969956257299,false,false,0,true,true,false,false,false,false,false,false,1.020934E-13,5.099514E-13,0.99999297,,,,,,,,,,,,,,,,,,,,,,
